x,y,label
58591.68678511681,-10656.658156561014,lines 
-3440.8385240280963,-65233.54825289744,mexicans 
485.98005703242376,-58497.16210907751,mistake 
-25656.214615730292,25141.642286172293,preemptively 
4274.8724602584825,8384.866788596453,rich 
-85557.50180911868,6121.382639121442,agencies 
-1311.8718184993966,-17417.52783157245,chiefly 
-13778.060332609683,-70371.43655894666,rick 
35786.98613325984,8896.188351476989,rice 
53351.45895185879,10692.215133509646,interceptions 
70528.84656770989,-12050.449026476905,noted 
-30392.28541932681,84099.72606938335,special 
-40680.1086162473,-573.1563573025809,forum 
-32552.870857792255,24955.7288805585,simmons 
-18889.986046230035,17935.62931405291,environment 
-57395.62114032368,-25223.646797636517,jascollins 
76514.28751584119,-20634.76227864149,achieved 
-56214.60632485164,17361.63858099547,attacked 
-52073.55196868848,-54595.56693789369,vanessa 
-4361.328972397358,-33399.35404047733,family 
38047.8235762979,-28485.021257820816,ribs 
1455.6103871491327,-40270.95137245592,happens 
62885.11435958268,-27277.119052739796,blatter 
33392.270661243696,13606.605823739166,atmosphere 
-11769.08782541409,-7987.8900825042565,islamist 
-44543.35040530047,15745.87047265679,discretionary 
55009.86758874028,-46727.303019145445,slid 
-39701.22598211533,-36815.42313321116,career 
-68483.66414715696,6540.702505821409,wanting 
75442.69281849475,-3905.6147021037486,rife 
-33148.978498866265,-34389.79042790942,education 
-37818.50239237728,61352.27463664782,called 
18736.198573547776,26328.264786565152,told 
-75416.8187983442,6485.737675517025,charter 
-72037.68490138566,-4120.724197010044,release 
-8013.352046870696,20854.57624551747,moran 
-25470.77736629288,-66015.93488160071,rolled 
25227.696345434088,57712.98016614281,toll 
0.043265808605836245,-0.013715329300004343,investors 
64038.39084615068,39474.06146896151,moral 
-33725.02265253408,70712.72349286142,newly 
44858.400434329014,-38322.798372153266,tried 
4723.694550098944,27468.360526026958,collins 
30955.591339197606,-48651.340810545735,compote 
10262.951218807671,-53415.51599638643,explode 
-82843.0943573747,16139.763010284227,thursdays 
56002.58189584549,-38053.86875907791,outbreak 
-12887.850460134465,-17480.16629195825,succeeding 
0.007477855181677804,-0.03425824389440915,nan 
0.04881338964931278,-0.02568561021104683,narrow 
0.005050808466458901,0.0010374404281206964,proceedings 
-4664.723075975375,-22554.794610496003,judge 
-1505.471881509379,-63926.212941921454,vmas 
-7191.368346481515,-17171.265459864877,manipulate 
-42225.54943776044,56532.16744362169,kurt 
-33542.87806040524,-56925.88897278406,nat 
44576.78429239758,6220.588948783627,similar 
11819.637138823397,-54337.12793424023,kercher 
72463.42672385572,26783.573164315305,partnership 
-50174.07408862367,2055.3016908470768,shape 
-69582.80064809926,-28851.676885294022,programmes 
-87143.27248069512,-57572.71882360252,olympics 
-61794.833772720674,16714.635631375026,forth 
-11689.039597182122,9092.116207549934,thousands 
-22482.850712514653,58522.624359401176,citystate 
-3672.974150390979,46323.33957211035,reinforced 
10329.83131789473,-49810.75547453052,crossing 
2573.2276059394385,-70812.63863719357,driver 
-1738.524452747564,67016.15529215857,highlyregarded 
-56374.77107045667,8457.07081005372,seventh 
58160.108071892966,12532.522022489005,driven 
36397.36305720995,-44884.38747392137,weapons 
42718.73610803995,-50662.88858227839,chelsea 
-8979.500183844493,64378.494687671715,hatched 
-21062.88319013404,24942.0946013415,golic 
-61553.80973300564,42502.12527100392,misfortunes 
-35893.29897224036,-11006.774846014428,indicated 
8792.363812112915,71405.60559250823,sbobet 
-26842.412329774634,-21373.03490863298,turnaround 
-57035.67981741559,-54876.521859158696,accusations 
49151.01835274287,-53314.404211425426,cell 
-3243.1916570214967,-67814.24857693553,holiday 
40609.79490335311,1658.2283570248119,crude 
40546.8739229158,-53832.480949014025,manufacturer 
13859.128321352178,-36720.89360942368,valid 
32962.04555023927,-20438.352000894643,filings 
-11558.003864697932,52258.74708792393,telekom 
-10956.449851271915,24315.490586900814,ashford 
-80558.1409863688,29923.248796002314,encourage 
9580.84233713387,-19195.218320439573,asked 
19395.173020094782,15828.218537710378,era 
6818.828657705809,39559.389521457684,indicates 
-49609.29448189335,-37936.45313047879,incriminate 
-9775.548472332344,-88073.9548984944,rights 
-35645.779373368416,67019.4712293412,share 
32802.21296083114,-58878.88709956641,nokwe 
50349.74510464604,-21426.958961998964,elegans 
33880.814972920445,-65515.767621447594,deficit 
-758.4867392662177,-29964.836429207142,frisch 
-32225.799869967766,-28669.801836388986,uphill 
-34052.662629702325,35334.824627158014,coronation 
-66323.9899229861,36729.694761487895,antarctic 
-18141.326476562896,21819.825742356912,downpour 
-58982.30102104094,905.6873716644989,thoroughly 
2932.9548677942184,-63552.39699417969,dyson 
-42140.10262518745,68676.21144832144,television 
47281.312493209196,-55057.02834609839,stores 
-63305.955745577485,26633.548731938517,nichols 
443.5597137505304,-77854.01547418481,chairman 
-1247.1842603258926,17694.931728937456,climber 
27663.09507998412,-61805.04019238484,sharp 
-68204.39491845363,-5938.347591353353,teensy 
14834.885676707785,-63113.98231480988,slit 
-57711.624948500714,-14138.830154056679,concessions 
16820.129513662752,-9348.464340453042,enigmatic 
16137.564465342295,-53530.55903652243,slip 
-6593.468573696596,22012.82395652017,species 
81203.52216785362,28662.68950968499,gondry 
32755.45555332764,-25164.840575944443,stored 
50683.97704503372,33857.90445020066,firing 
35084.376348552745,-89731.57796131834,logic 
-4124.019560407216,72249.00631045851,pankow 
-45581.285602556534,-45428.88890913641,francisco 
-29237.652865624164,-42565.516830537854,scaled 
-85907.21448146855,32370.077685946166,sidna 
-6243.0177468646625,68354.57703739364,cent 
96086.73200436037,25882.83453266658,chops 
-37035.486562569466,-88300.4701196176,mexican 
2247.4016736175863,-3782.9244783714726,aerial 
-0.04712409406282323,0.04812942791728345,losses 
0.026302262665994957,-0.019091694648992283,trial 
-0.02020845087347562,-0.017048901941314747,whites 
0.005582079872712574,-0.07152342153359328,disorders 
-0.010605908054160241,-0.030460328072428145,indigenous 
0.02886005985018549,-0.04056072611154116,bureau 
-0.036755605592249704,-0.04018723496459155,shoppers 
0.024546276908944783,0.01860922645480577,entrance 
61324.84521015841,-70691.43676107241,fahrenheit 
-68686.1514413027,10949.282259156558,victorian 
-57622.3709628782,2908.0422177778537,net 
36639.056420414454,-61625.3085121225,cable 
-15697.469198592002,-41902.3844151796,trafficking 
-20532.39769508703,408.62750594603216,tapers 
41403.76970868922,-41922.05460518371,intense 
51602.8603052947,33878.79985184574,new 
-67058.90386851427,-35197.91546767085,took 
-30247.117704611454,6991.322403053914,baghdad 
68314.47983860965,12521.61375787845,barker 
21572.370843765304,-62259.69012853194,soundly 
62679.85566063322,-46862.088462924374,woods 
-9954.946920202354,62869.2377134438,estate 
40336.25612306582,-23167.61620778585,positions 
53072.849999663624,44382.02583403364,anglia 
-9395.87534236842,-15764.183625965466,tony 
2452.9862911471396,80917.62029799221,pcbs 
35969.49248571499,-29882.791170436787,driving 
71631.0215884645,18936.207665152677,followers 
64744.53367867698,22659.044444259984,coverup 
-69139.84284354822,29710.61689372479,nfl 
63268.295276851495,46563.69162494693,underestimated 
56628.18574223994,69494.88425153604,secular 
-15569.355641678687,30226.891622075073,companionship 
62065.41356331657,33781.98365562752,typing 
15550.817814034832,10377.008114896036,activate 
19920.373878388895,53692.46416899353,joseph 
59809.768622946256,25025.54105071914,supervisor 
-22513.403572318723,76006.8096493431,amusement 
44462.29128944594,-61659.84145797761,torn 
6477.294950918884,-91624.33421523505,cornwall 
16921.13961750621,-11071.390776436388,flyhalf 
0.03595815994609662,-0.05564206397456185,elderly 
-0.016056189807208958,-0.0014297772108118594,financial 
0.0064374233827865215,0.02828493072071178,respective 
-0.049533872835468014,0.014166979907630143,dreams 
0.02600522469808451,-0.027515905516793532,media 
0.01000468354790315,7.171953379723402E-4,gibbs 
-8989.549747071194,18772.750782573592,around 
45360.59195713395,-66787.02243506945,kitty 
30942.5142435484,40340.04791667625,running 
59291.601471128146,-18559.00101041593,gill 
-51751.58630819856,47736.27540090118,eve 
36834.27728069294,-61716.18064232523,credits 
-33658.00769463979,34281.87327514809,douglas 
20351.186684539258,-44414.86845782944,harder 
22229.61166268212,69085.32131853998,musiceducation 
-55829.29212473795,-23828.78554773604,helmand 
47696.26407023153,12382.433067410902,declared 
40481.6026407712,-72864.61559059197,rates 
-38070.795793420846,-9888.327447184123,relieve 
80479.22186391908,-7027.066931490808,transport 
-15836.015547315175,-65984.7003828109,haves 
56109.53184984139,-10458.340514443133,specific 
3328.0554012027665,-101129.12848456408,autism 
-496.9853543903123,-7699.624744155923,nhl 
46861.188903801805,-30519.203655572674,angelena 
50760.30366983971,42789.1702108276,risks 
-31794.657870927822,-49466.68957272366,inherited 
42186.24892683223,42730.09609918649,martin 
3648.088506088597,-14334.804463013023,nhs 
-43669.5730205111,-30121.071125932012,grounders 
-56425.977512361605,-26629.413812240375,appetite 
46894.77514989119,2479.1723319580083,strategy 
-35289.65015837709,-41491.61243313107,cashintransit 
-35614.59872963276,62448.38079163998,territory 
-23289.399448462962,-67287.6485356712,blinkered 
-42191.35394198707,-39097.32446652901,myers 
-18539.56308608273,-78125.01774079209,developments 
-10573.196205698867,65595.06694064765,subs 
9450.726476879692,68117.08903780073,belgian 
-45572.18842782761,-45847.66833229406,maintain 
24491.522360021783,-72138.89183223035,shift 
34832.90079435203,-60197.42864138661,couch 
50952.203570424936,47479.87744004496,expertise 
728.1878141402202,-591.3480013559406,rabin 
58617.24473626695,276.53049416533185,johnson 
38524.986869206565,53989.23629872029,merrill 
19945.161178809867,-36128.67362065342,professional 
23907.22876465558,-21087.068058245706,wynalda 
62460.29131236872,40634.0473187788,securities 
24031.084089258857,71057.34496056104,decided 
-26412.40276950186,78666.19146559815,skills 
58214.51705335242,-50206.539553828785,nguyen 
-4978.393698481638,-76885.01753828918,companies 
15477.426458637108,43266.637349536235,differently 
44468.7463320263,-28735.11654523908,builds 
-40716.91197057302,-2555.122460302789,butler 
610.2162103335963,68526.80915292984,attractions 
19027.59589121691,74921.0851124553,cheesesteaks 
-40009.71363252528,-37260.97543133256,dance 
-13801.644828113482,62230.440186453394,fully 
72591.34243153938,18437.187523325745,pearl 
-14390.722429120362,4303.315094992314,diminutive 
-11114.468616522783,-52113.88062910789,cache 
22198.649892552003,-59279.91934553614,idrive 
-60556.08301674899,58307.210064552644,imminent 
-31291.132402496172,-60186.27522037322,gomez 
-12962.785168223112,61745.82941930489,dining 
-64353.574199088354,11140.563594262541,remain 
64442.735274783285,-45888.70941653965,relaxation 
-32977.76543239014,-29405.163084996468,expected 
23373.23549456774,22175.920461315494,countries 
-50053.11130475025,26740.440772841517,brooks 
-26533.824390504906,-7808.8838109513135,eye 
-21667.353759684414,27060.471821473522,slow 
-58831.01266224042,-3048.3394167730703,wanted 
54790.9029120539,-16520.58589155001,tory 
-8257.869526034267,-92623.77923010806,parliamentarians 
31954.660827540007,13244.137296980249,supplying 
11723.260087978028,81047.32784755612,deserved 
-53551.32255955338,-16112.943636211534,militants 
1006.5213549767329,49563.73753165722,mbna 
81420.20705433466,13693.48520024607,hussain 
-55159.32812563645,-17985.170880006943,feels 
-9652.968058614873,22244.198984525756,iowa 
18587.19168382349,-38871.12010877775,bucks 
11817.762676812128,53129.95740025199,argued 
-57366.11121196766,38950.11643762244,maybe 
-9797.413002103762,-47140.332717992234,welldefined 
-11961.999495551278,-77318.51280165327,another 
-50938.01811532856,18756.66219471645,parisroubaix 
-6594.5055267169755,58031.231390045636,rallied 
-38459.818180757975,-44141.75249531271,students 
28573.356203517054,69433.20161150867,guarantee 
-61715.03204667965,15934.255720230783,miguel 
-42844.16104654292,53902.70525374816,enemy 
33785.66358436431,-36959.21691025743,comeback 
14381.35789510647,857.9631927126447,knowledgeable 
-70137.28568747379,-20436.922813305187,envoy 
13883.660079955413,-16630.962731204043,permitted 
-6148.553331085255,-18975.43403894292,helicopter 
-19309.674931292302,-8117.840765589254,waterfall 
-45508.7672097263,37443.11358716369,ghraib 
-10982.946335814824,87040.9565564165,ingredients 
53585.77758568313,36607.88914110134,expectations 
5817.347733514055,-44744.980291712236,mechanism 
-57566.208704446035,-1151.6395561039233,cemetery 
31917.247067891705,-89202.54833781582,killhope 
15919.411012858842,43124.92390584498,triumph 
-503.7135951363892,14537.600028086206,structures 
40766.67098767964,-8405.974900395393,black 
-60935.519921504325,-31295.145128369517,vivendi 
-32071.609892443943,1765.0754399238567,fortunate 
67521.29578475656,-36876.70450114956,aston 
25663.413193547036,69856.67653381993,goalkeepers 
46958.19033738361,-52199.591033948884,tour 
59362.0009579162,-18887.616716019853,persuade 
47665.74048384584,-16054.984019521191,classic 
22174.34063497518,-50471.444974264756,voles 
2587.0116721616637,-72792.9775388265,stayed 
11898.879148088137,-53697.646814358144,gustavo 
18620.87367148455,-20339.093712774637,nailbiting 
6973.911594812541,-33390.48665650892,sarcasm 
-45690.76906230187,-13972.673316907232,grab 
-31775.008126579396,-47438.66085653077,understood 
-77715.0312668169,-27847.2986377635,battered 
-38043.51950690982,45863.67447931123,supported 
-18040.23696389999,-90866.68259602148,campuses 
54492.22227416204,-9609.615410778164,resulted 
-54147.813295533204,8167.999307989138,metres 
27834.379424259452,-50922.850683843244,featured 
-75364.76520927029,46358.66224821271,charts 
22530.691993388176,42871.00263377476,wealthy 
-2204.1847915321796,17315.02791676077,penalties 
-18484.04349635804,-68722.23576364537,hugo 
23605.008204517137,-83893.44502775655,florida 
56996.78274972805,-24313.34367130595,documents 
-7238.537882966847,-46336.3852340746,foam 
-3317.275364304728,54929.02696789011,administration 
-64541.3485741997,-48605.70393393975,remains 
-67429.87951734615,-33678.62069420593,objections 
62591.97988958952,46784.61011155068,philip 
-44537.77837956201,7583.080619271708,loudspeakers 
29486.515487024164,-43307.63361506704,humayun 
-76024.90939164399,-24278.590425828086,operator 
-32976.634014039424,67919.74160616715,dwarfs 
-2103.5641217283996,-64451.276641957214,research 
38258.27764416404,-48863.28577124992,ayanian 
-20714.745379296175,74106.53152522109,features 
-14931.29194968756,-65020.21767681553,white 
37845.88305612219,56278.465733297344,thailand 
-11527.010464528095,81064.99223358594,huge 
-24024.93978116802,-44127.24187918184,marulanda 
-19582.42343346316,-3121.3427236976154,ryanair 
-25444.61680874898,-3097.4333244218515,golfer 
-22603.445718424784,-61357.08259141212,occupants 
-76305.6423891307,-25199.855345989006,hugh 
16354.60244960499,-48061.19256121771,imagine 
46420.18452989063,19494.578360144387,town 
-22131.162890594405,-47121.202414473286,might 
-32559.959407016227,22972.431035672686,bloomberg 
-58637.41497240701,27145.42556941344,engineering 
-48349.54264691502,-31777.299395479793,sharing 
8601.174394275613,41659.505698820474,mentally 
-49992.24232458291,-7607.065619849233,girl 
4179.450676968805,28339.091005115195,expressions 
-63502.05487626017,50039.26266478373,whatever 
52015.47880452051,-39897.47931184298,decrease 
47114.27285753056,46665.63601104532,yards 
42194.27533612655,-10573.935892146212,flutter 
48155.12142986915,-27231.758801825188,improving 
5549.073837553461,56464.80552975602,servants 
87597.98855813041,-18024.026368788047,museum 
74121.39273487839,-17344.523575746072,leads 
-19496.087512924227,-31636.785027284834,pentup 
45115.96926870772,39316.660326298144,fields 
63164.47659263066,-19306.17057234139,lowry 
-86007.60806136431,55781.450353365166,involving 
7663.157216058203,-66664.16799589,next 
62482.75878113411,-23777.25300011423,nod 
-46224.774815759876,-15908.539521486311,graduates 
28385.302573976518,71114.44066980109,nearly 
-67913.29864487195,-4008.2764480742458,admittedly 
3794.2231078864897,41485.43100897028,ottis 
-3967.7210756520744,61304.76080411345,summit 
-1221.5184979514845,-58427.22628247439,durable 
67070.39250115141,79450.39674698147,usable 
-9463.954325140021,-43683.20134360676,central 
-78149.78482188964,-56.321366005135886,reallyis 
-7113.731310374116,39316.84678019057,organisations 
21305.701248046735,-63375.5917543941,impose 
50845.29808306012,56881.96458975177,now 
-42936.39216846289,16689.18808605291,statement 
26376.79393445503,27835.79707151058,chisholm 
-14115.541059784551,88081.51429903349,trademark 
10178.784628004274,33797.59777730395,voiced 
42454.316494234205,24742.088901676205,memorial 
-30244.159243105587,67096.23859432546,lived 
2382.3478937760133,80818.00643573364,supporting 
-38182.38018512859,-36717.149637513314,faintly 
-84304.25094342596,542.1956976456247,factor 
-21294.36025315248,39335.15275800525,nisleit 
-54932.63229292954,56642.85549293242,postponed 
-61035.88475932174,34877.259515978956,sickened 
25181.197141700875,-16081.191730864739,euros 
-37156.27524206765,-64292.66709360849,greek 
30786.732642815357,43554.03430862081,news 
-62083.00680149043,-12908.750030647385,lehman 
-10526.290590191651,-54694.1676898022,delivery 
-14968.91941501153,62765.657993202556,philly 
-15815.188166065482,-19776.521833447277,green 
-8039.677640442943,55711.07288974998,election 
-28654.192976680166,38642.62587008401,race 
8441.425673326417,-43343.030937993215,breaks 
16366.899628880079,82872.53210539097,effectively 
29345.601604913052,-56297.388503329035,war 
-35204.487962013976,-45770.95077070086,sculpture 
59581.74606709559,39615.81303944597,futures 
49552.29118681267,-38672.19186824505,pharmaceuticals 
93852.4226552915,5051.610720869903,grew 
-34646.07557367447,-54353.26580350054,way 
-59278.1330983919,7368.971723971062,barak 
27573.65717690186,66695.81399425982,furthermore 
60683.76489758343,72670.59843347302,stellar 
31869.206381344346,-65593.94042042825,african 
36042.56278216947,69944.03139274885,timely 
-18685.572302731107,60849.211553227826,israel 
-19067.95803790574,-42206.35027687935,classed 
79865.68193934753,-18591.43626352618,risk 
46241.07325069886,27834.294463350703,battles 
-0.008978177350961458,0.021559880603373924,callers 
-0.0013650592529922852,-0.010053382119388702,window 
-42165.86004107621,-8608.182774793137,flame 
65013.979852111486,36607.94053510014,rise 
21717.357768668357,58168.56067560818,play 
40310.7116362498,82892.85761028664,wbo 
-55931.53937052492,11194.439116960131,quickly 
-23533.18593033,-69962.65129540079,obscene 
-3191.1623538971176,12940.954975882463,charles 
-15808.5851979808,53918.03670641858,decide 
-27038.918370116826,7657.005425858937,nearby 
26834.970631536504,18820.87186395455,issues 
-29011.203236830035,5457.79648540169,confirming 
1077.2981125093427,24636.63731088396,collections 
-35832.26819514065,4484.91293244276,logged 
4732.948887806925,1781.1254538869357,far 
-35237.162037872804,43387.655682185105,ivanovic 
45998.2509703507,50739.38182071086,fat 
-39839.69980288065,-10752.885143074205,struggling 
13107.46271491122,-7469.509256782581,issued 
-59464.411161654105,-5328.429044547397,plan 
68337.90775272419,35582.15446383921,promising 
-21603.592428542805,30366.221842524632,nokia 
-82333.12364645964,133752.07290559224,give 
-16474.999609759056,25117.60438799364,stanier 
35572.90537005818,36233.39295806958,lives 
43872.64816455948,-39595.42284472489,italians 
19982.7860025809,-29544.8722062874,depends 
20352.09066805131,-67180.16581666082,liver 
30675.127467976123,10575.185909350004,double 
49792.6793411421,21637.597236236845,suicide 
-41647.41669234773,-18905.067889089125,stations 
-33928.6781966258,47606.44021375563,contention 
42607.11336355029,39792.10569052308,hatoyama 
-29361.059612270066,-40176.97050089906,junctions 
32343.61185606693,65473.48186567745,stigmatizes 
-24942.788912154603,78822.87440843615,aidgiving 
-72511.63157247315,31746.698237121163,explicit 
-35807.31787679069,-51278.9813523642,selfregulation 
64850.955828871505,17371.83862573656,comfortable 
35517.48268697107,-56371.70150577741,determined 
-33519.248193158455,38381.704439653644,chocolate 
-27586.822999077296,-44975.543648075334,phyzios 
8677.736120032096,-92353.24526408366,liceinfested 
24862.34673108881,-54767.43839205185,intensify 
30175.588432494584,-69332.0559588702,study 
15847.960481601844,31271.132908239128,enormously 
-11604.293678574237,-22079.17108443226,bomber 
-64649.49917999023,-9453.419815147061,wuzheng 
-41851.68501040424,60846.62995383555,fcc 
-60014.12425972167,27635.18826304565,irish 
-54934.640773426974,22940.993602646373,districts 
-191.47187642872564,-6073.087640945213,flags 
-1491.1205610285233,-15783.08454515385,direct 
51811.983691124275,-5635.246481101084,vatican 
-40577.38636066877,41596.676079290904,algae 
-21220.098681337597,-49933.255327788596,piety 
18690.117557290818,72363.71831681154,bernanke 
-16840.60375968071,-46069.48307951815,gain 
67172.17415392319,32175.915573799182,kinnear 
26026.880085697474,23167.15913598337,twentysomethings 
-147432.35791747767,-61806.777076603794,moderates 
-5264.374186506109,17757.365391763873,web 
-19876.244992184686,-25519.95337834726,arabic 
-59269.18728153939,-66177.98146656204,tragic 
-6571.207968038259,-72837.82619634087,financing 
184875.00445102566,-89365.66387307817,older 
-36982.84638788718,-69818.77169998172,berlin 
65720.27465825263,4739.925740052497,conserving 
-58529.58335954798,58934.3950051424,seminary 
81543.65619005878,-14008.16015340212,enables 
-60847.03360222486,-5755.630033771078,adjourned 
90285.26419205638,8395.467804053544,shareholders 
59919.84386526839,-32128.6803914057,kalin 
24178.86946969575,-57965.98264052644,fdi 
32423.498775019685,-8187.583775338759,climate 
-31569.27517766544,26543.571371781563,great 
-19756.56098809561,-62448.88987042283,happened 
-14260.249289109019,-62659.69269831151,victorino 
48247.92630545231,12193.747064320638,gago 
-13884.404658762594,43098.09778104377,rechartering 
-44548.46463871341,-31932.998171000538,shirt 
23423.560400023376,-15537.954519137822,renovations 
39370.653230073636,-46315.3217011802,grid 
-51494.63831296987,-72169.86539103958,organization 
-22390.853732546573,55573.754015767234,pleased 
-55971.20913749362,60478.520381986484,sides 
-33101.58265653578,60903.120726670255,heads 
-17979.021593056495,-24883.316754553576,certain 
-12148.1478280745,-43323.07280050208,fourday 
-27441.318695263668,63069.43535733061,levels 
80772.03368563604,841.4307592645465,economic 
-27435.487296898566,42746.70762552146,board 
-18728.58399578,-21495.90782399609,indicator 
752.9030692368717,89092.51364937279,offspring 
-53231.60077503975,-32752.618726800403,feb 
43560.69629193034,-59322.24109156098,pursuing 
-38813.29652452896,-55411.406020322465,fed 
17891.797126779526,-66101.10689260557,uninterested 
62408.493840710194,36193.83013877325,opting 
20703.438415305245,-49458.09149873045,fee 
51738.81940791183,-37798.7079546025,baidu 
-17645.396545387102,58785.57305284226,rogers 
-44362.27350161131,-49891.4759470207,cycles 
-38397.070794900494,-31014.25215750666,section 
60140.662019218325,-78072.71325192088,nur 
-4232.567495595972,-46930.362853933075,used 
-11886.030534662614,50020.89012411182,retirement 
-9261.787537646798,-55527.21666707789,rumor 
4614.508527622567,-16405.187585789678,earned 
-53786.70221795151,-12449.158141867041,presented 
-31829.80424516353,46452.71549699037,phoebe 
35651.20341241069,2938.6598521242827,antonini 
-20053.677179519753,-5701.43948870156,marked 
36171.243746530294,25372.218888032643,otherwise 
-38661.81843622616,-1111.019528166398,rain 
-116750.91835014764,10573.901886522748,hunt 
-24995.797424326705,58715.39386879733,prorogue 
38441.99735581545,40682.327790930154,cotto 
-12801.889391061455,-75907.33037948777,rail 
-50243.243813344234,448.1013565541031,survival 
-32920.091607321105,2348.892872361137,opened 
-29400.2073731415,-49670.202049035004,solely 
38683.88683063766,-58897.10575426045,produced 
13696.143716869456,58166.54424630255,market 
27586.614865448173,40287.08845483493,effects 
-47892.33783918095,-18849.783763646057,nutrition 
53635.45537538763,14303.58044406012,viewers 
-72165.65727906776,22858.796054423827,opener 
40466.83813817804,-64050.305245689444,outside 
47081.513301218336,-71169.65450227399,turkish 
-23414.81784294025,-50748.95029545472,effect 
12023.811673811148,86074.35621128208,keep 
13437.552765711127,-5637.044493277977,arraigned 
74186.04283865627,-12070.532806922747,hung 
20339.210365012506,-34133.92333786522,explaining 
5581.2434678959435,70865.33981843744,elementary 
67055.11187962216,46794.048718236794,topic 
-72856.4356675391,6515.024299917895,producer 
45970.21944434487,31767.479060242913,raid 
54752.78691996544,37551.72466756401,option 
-81415.81058621015,-22493.57170607921,acute 
35885.245782657184,-62503.95906536721,relaxes 
72094.7332037994,21321.978809951383,politics 
-74379.50074378398,-24649.889334839303,game 
-11727.335932407073,-61522.895689554134,wolverhampton 
-10870.420952523506,47184.74942568486,unsure 
-2253.8963651405793,3589.0720947358227,mixup 
-81715.62205684271,59815.6381165328,unveil 
77217.64883637086,17699.59180487547,crucial 
-27839.583286891804,46652.0742376581,regularseason 
-14655.681777374028,28306.227018189555,died 
-36829.289276521566,-3575.474482928618,swings 
-32370.90249748322,59378.39699987394,integrated 
26070.37051656476,57465.71369558933,alone 
-1829.8393340017894,-3011.3858442987453,along 
48878.69945964286,-33074.920775928884,jerusalem 
1717.3123064438025,34493.693251496,dialogue 
2687.890909433318,41979.46746741597,solent 
71879.21384347117,-87482.43489744325,david 
38888.862915304526,34849.27073395142,win 
80040.35255877758,-20841.052331635146,designed 
-32535.197272035955,-10643.50730751025,lawyer 
-55027.25696289199,13812.979976306178,harlem 
56962.78764567865,21946.25795741049,didn 
59409.43523197262,14957.007163272336,soccer 
-41222.367685336,-45723.09894484294,handful 
-62619.592438216016,-13296.344629067045,stimulus 
-56617.69643466704,-24042.756715718482,electric 
6849.194786247583,48905.65938128485,terminal 
-10338.381393237865,78467.29438896288,ballast 
-27242.61696193111,-44336.88172552885,futon 
-57085.50506284211,-8697.493455177335,gibbons 
108533.61827812064,-41184.09492608548,matters 
-17530.042751590056,-2638.2167361404813,attention 
45113.46496011666,-34578.59929586648,uses 
-35844.62057769491,91928.54188472602,visit 
-56877.7050133711,36931.63627372745,headache 
36568.12319946912,-88179.31011625932,denied 
-53705.74957543269,-24120.706834449025,reduction 
62713.9080975074,15418.051219172106,unfold 
61797.61053055157,-5080.756573209221,disproportionate 
4174.12976953296,75980.93026809672,extent 
18519.38487780379,40770.913320673804,yasmin 
10713.548239101543,46571.005948866165,inhabitants 
-53927.553193461594,-8209.16968691222,parent 
11909.883493145986,-17217.20115158021,militancy 
-16756.331283381296,-56247.29717734665,diminishing 
-54798.00164849467,-36770.31990222683,highachieving 
5046.919591168377,-8057.451581247015,dipped 
-172.8910152714478,-83313.7538907575,revue 
69543.72960850292,5110.495270523399,greeting 
17006.006699072437,-50082.57942123284,bring 
-35582.33832918297,-70992.56340070046,voted 
50379.56040959518,-181805.1788779705,fin 
66916.7487897069,-31914.179250448167,magma 
-53491.071913673346,-53621.82764273734,sauce 
31326.297396405404,-77502.52600106603,edwards 
-3624.9403850653302,32743.198218950838,brink 
-46012.1817615786,-38382.31058737365,emirates 
-55878.37136382798,11483.201780072972,fit 
-46051.53682258445,7396.921862233362,techcelebrity 
41403.38533727269,50494.001563623715,manufacturing 
-19550.846360042124,38135.00471801638,rank 
32998.81034997456,-46736.667667986854,giant 
-41575.005277508746,28823.003091597926,runways 
23617.963695811835,-63181.50177935793,investigated 
19590.9327009473,-17892.34549299805,deaths 
-93006.39977780818,-43573.045691326835,addition 
-37893.57471617149,-53179.2540503508,employers 
-60774.353007428144,19132.000196922636,promoting 
-52378.54057532541,-43646.726734692245,hamas 
-84690.70674301227,13025.47670098719,ac 
-14179.605976935287,81516.70764825474,revolutionize 
60390.97167487676,55066.29937226216,grow 
71344.55770487069,-3838.062701114199,caspian 
-64218.50319550186,-46896.64524056026,gang 
-17107.626308402323,41334.97605563621,sure 
-50657.41191138603,47145.671575394816,excited 
38776.06663235797,-51145.155574584445,shrink 
-61979.5330390594,-35367.60016304881,league 
-31923.944361888876,67246.62990077095,stacymarie 
35774.72212987391,-73367.74462686626,engineers 
-37098.60301476328,-17275.63329655735,al 
56854.2526690557,31390.54560739269,empowering 
-17981.055561880403,17745.128627823782,former 
18133.044842989497,-46464.29406796172,saudi 
16571.675967199786,-13558.950969181893,diced 
-20037.455510209722,-50275.751220978615,ap 
-61689.97535026916,43745.82738838901,extend 
67344.76693150387,17601.447409752218,proxy 
58723.30774762511,-17617.397179168336,canyon 
63963.41798608571,2665.6984537910807,steveo 
-33539.502816571236,-64568.77018327032,upstate 
-8051.268055637166,114681.83686800943,steven 
29691.873038294092,-54090.599895276355,submissions 
42654.002084271524,-19259.71505099819,turning 
43795.20006597806,35873.17117391775,peace 
-8786.350358751219,33961.621715787085,ukraine 
-30948.226828402345,62004.11561388611,garnered 
